config_id,pop_size,generations,mut_rate,elite,tour_k,board_size,num_colors,run_number,success,time,generations_executed,generations_to_solution,fitness_evals,final_fitness,fitness_improvement,diversity_loss
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,9,True,0.0032,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour1,100,1000,0.0100,0,1,3,2,10,True,0.0038,1,1,100,6379.80,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,1,True,0.0032,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,2,True,0.0075,2,2,200,6380.20,4683.40,-0.0020
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,3,True,0.0032,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,4,True,0.0034,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,5,True,0.0032,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,6,True,0.0033,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,7,True,0.0034,1,1,100,6379.80,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,8,True,0.0033,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,9,True,0.0036,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour2,100,1000,0.0100,0,2,3,2,10,True,0.0039,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour3,100,1000,0.0100,0,3,3,2,1,True,0.0032,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour3,100,1000,0.0100,0,3,3,2,2,True,0.0033,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour3,100,1000,0.0100,0,3,3,2,3,True,0.0035,1,1,100,6375.20,0.00,0.0000
pop100_gen1000_mut0.01_elite0_tour3,100,1000,0.0100,0,3,3,2,4,True,0.0100,3,3,300,6380.20,4683.40,-0.0040
